51193,37.96489,-122.32609
55079,37.72754,-122.20119
51191,37.85255,-122.23402
56973,37.80976,-122.19183
51187,37.53365,-121.96761
56983,37.80824,-122.18085
56980,37.80979,-122.18958
58889,37.98849,-122.31072
53074,37.54957,-121.98743
56899,37.50413,-121.96931
58876,37.73333,-122.19847
51164,37.88103,-122.2934
53076,37.98039,-122.31314
56901,37.51079,-121.95506
51165,37.84207,-122.29538
53078,37.65629,-122.13387
51156,37.52732,-122.00243
56879,37.54584,-122.04055
51149,37.86815,-122.29738
51148,37.83431,-122.27291
58864,37.85815,-122.24407
54998,37.8532,-122.28171
53039,37.86972,-122.25242
53043,37.8021,-122.2725
55000,37.94845,-122.36464
56933,37.84133,-122.22382
53051,37.87901,-122.3034
56911,37.92558,-122.29433
56910,37.65775,-122.09775
53054,37.92925,-122.2989
55014,37.56637,-122.27234
58901,37.79315,-122.21896
58895,37.87138,-122.2752
55007,37.86864,-122.26044
58892,37.92538,-122.33082
58899,37.91189,-122.30889
53066,37.51265,-121.96492
51121,37.88998,-122.2728
58896,37.87103,-122.27787
51105,37.90094,-122.2883
57099,37.65653,-122.13004
54899,37.83061,-122.28138
58691,37.81251,-122.17567
54898,37.95874,-122.36496
51103,37.90284,-122.28856
54894,37.543518,-122.03575
57089,37.51131,-121.95475
53267,37.662,-122.087654
58698,37.91733,-122.30754
57086,37.82956,-122.26646
51110,37.79559,-122.21799
51088,37.95914,-122.35658
53289,37.82784,-122.23366
51098,37.88703,-122.27863
54925,37.83722,-122.24941
57124,37.79697,-122.27594
58731,37.8082,-122.20438
57120,37.80539,-122.17928
54932,37.75879,-122.18646
54942,37.93642,-122.31653
51055,37.5451,-121.98126
57101,37.53077,-122.26102
51037,37.93494,-122.31978
51036,37.92957,-122.30484
51039,37.76308,-122.18138
58751,37.93514,-122.32176
51040,37.9363,-122.31472
51042,37.89829,-122.30901
57034,37.54364,-122.03625
51045,37.87203,-122.29296
51044,37.86892,-122.29257
51048,37.8325,-122.27354
53224,37.62272,-122.06217
57005,37.81047,-122.19301
57006,37.80961,-122.18296
57011,37.91564,-122.30636
51009,37.98219,-122.33396
51015,37.83115,-122.27884
58792,37.90813,-122.280235
57047,37.65296,-122.12402
50996,37.58627,-121.99741
57042,37.92528,-122.34012
51002,37.80632,-122.27008
51003,37.91065,-122.28025
54888,37.7969,-122.21761
58777,37.53238,-121.95919
52899,37.74735,-122.19587
50971,37.83101,-122.27943
55297,37.98685,-122.33863
58541,37.80526,-122.17853
55291,37.94458,-122.3628
55286,37.96429,-122.33599
52876,37.76819,-122.1739
58562,37.83389,-122.27319
55339,37.58285,-122.02322
55332,37.75584,-122.16135
50932,37.89013,-122.29875
50935,37.97275,-122.34935
55334,37.50208,-121.97491
58577,37.883442,-122.27107
50924,37.65793,-122.09784
58572,37.8422,-122.27445
55326,37.81065,-122.24273
58600,37.73659,-122.19708
50953,37.76161,-122.18373
58602,37.87443,-122.26412
50955,37.85433,-122.24822
57244,37.87457,-122.26873
52844,37.79224,-122.21946
58596,37.55724,-121.9755
50949,37.90787,-122.28017
57256,37.52714,-122.02232
58594,37.7858,-122.22202
55309,37.89142,-122.27959
57255,37.55898,-121.97149
52829,37.84454,-122.29593
55237,37.53283,-122.02357
55243,37.65869,-122.09584
52834,37.51477,-121.95283
50904,37.825798,-122.23254
55240,37.54077,-122.034
55234,37.57687,-121.97182
58609,37.99458,-122.34144
57145,37.52319,-122.01516
50918,37.53637,-121.96512
50916,37.594074,-122.01905
57155,37.80936,-122.26796
52816,37.76746,-122.1695
55224,37.88356,-122.27087
58620,37.8306,-122.23862
55218,37.94842,-122.36497
57162,37.85246,-122.24993
52826,37.84614,-122.29484
50869,37.81398,-122.26531
55269,37.65846,-122.09588
52796,37.55601,-121.98253
55270,37.86651,-122.2678
57166,37.54041,-122.03409
50872,37.807747,-122.27008
52809,37.86607,-122.28138
50867,37.80795,-122.26989
58661,37.837463,-122.294464
55259,37.55441,-121.9839
57188,37.51699,-121.95383
50876,37.80924,-122.26824
50878,37.80583,-122.27056
52794,37.80679,-122.232574
53034,37.53609,-121.96594
55164,37.57474,-122.02907
55179,37.9253,-122.34739
58424,37.80714,-122.23684
55177,37.89054,-122.29335
53021,37.88075,-122.28688
55173,37.88057,-122.2841
55151,37.89197,-122.27392
55149,37.52202,-121.96882
50845,37.88531,-122.2711
55163,37.78356,-122.22297
55161,37.92114,-122.3153
53009,37.98117,-122.31209
50855,37.94629,-122.36278
55200,37.52629,-122.00683
50801,37.96495,-122.35422
50802,37.78951,-122.39325
50803,37.78969,-122.39343
55209,37.87509,-122.294
50805,37.78988,-122.39371
50806,37.789978,-122.39364
50807,37.78951,-122.39312
57381,37.96398,-122.33608
50813,37.59033,-122.01743
57382,37.89645,-122.2851
57377,37.79967,-122.27397
52976,37.98031,-122.30942
57379,37.86983,-122.28733
57378,37.79202,-122.2194
57374,37.85711,-122.26847
50766,37.56177,-121.96597
55100,37.56838,-122.03483
57269,37.87648,-122.26877
52965,37.97696,-122.31382
57272,37.85215,-122.24996
57273,37.53669,-122.02999
58487,37.83719,-122.22589
52956,37.9021,-122.29782
55108,37.89626,-122.30813
58485,37.9709,-122.34037
57267,37.93482,-122.30799
57264,37.85774,-122.26774
58493,37.96651,-122.35055
58492,37.98301,-122.33345
55084,37.55932,-122.27677
52955,37.5666,-122.0363
52954,37.842678,-122.23299
50791,37.79006,-122.39376
52942,37.53219,-122.02313
58501,37.81036,-122.200516
50794,37.89119,-122.28155
55136,37.52696,-122.02244
55137,37.52523,-122.01864
58514,37.81047,-122.20063
52924,37.895,-122.2752
55141,37.55127,-121.98597
52925,37.84315,-122.2574
55144,37.8808,-122.29583
57296,37.52251,-122.00915
58522,37.92974,-122.30452
55119,37.75159,-122.17603
52921,37.8814,-122.29106
55121,37.87088,-122.27765
50755,37.55061,-121.98694
55400,37.765,-122.1784
53454,37.89314,-122.2803
55396,37.96538,-122.33273
55393,37.75677,-122.20058
58394,37.99664,-122.34855
51521,37.99007,-122.32899
55373,37.82848,-122.25956
53424,37.88058,-122.28653
51545,37.96364,-122.35488
53425,37.98831,-122.35567
53432,37.9331,-122.32409
58379,37.85795,-122.28015
53430,37.9254,-122.33549
53443,37.75801,-122.16215
51562,37.92509,-122.33965
55343,37.95248,-122.33315
58334,37.52965,-122.0249
51566,37.79319,-122.21909
55455,37.53517,-122.29982
53524,37.54725,-122.04273
55458,37.53661,-122.03028
58344,37.94402,-122.32912
55457,37.60105,-122.01656
51588,37.8783,-122.26897
55444,37.78955,-122.22054
55439,37.89036,-122.29828
55437,37.75187,-122.23878
55436,37.83832,-122.24667
55440,37.83679,-122.25106
53484,37.58784,-121.99975
55429,37.95262,-122.36701
53485,37.79514,-122.27653
51605,37.57274,-122.03081
53486,37.76121,-122.19936
58302,37.8065,-122.2073
51609,37.98298,-122.31944
55434,37.66444,-122.08752
53495,37.85525,-122.23824
53496,37.85528,-122.239
55424,37.8671,-122.28177
51601,37.91568,-122.31149
53497,37.59088,-122.003
55426,37.96776,-122.34723
55427,37.92527,-122.33377
53500,37.54933,-122.04672
55404,37.66653,-122.08755
51615,37.85585,-122.27944
51633,37.88488,-122.28096
51632,37.67004,-122.08713
51643,37.842472,-122.27473
58269,37.85576,-122.27972
58266,37.80423,-122.27119
55504,37.9666,-122.32841
53351,37.93637,-122.31443
55503,37.93635,-122.3118
55510,37.82921,-122.26412
55489,37.65328,-122.13081
51660,37.82762,-122.25094
55496,37.86384,-122.26721
53296,37.78167,-122.2239
55499,37.97979,-122.32964
55498,37.88172,-122.27035
51671,37.83125,-122.27933
55495,37.86235,-122.281265
55472,37.72951,-122.20046
53321,37.8848,-122.28122
55471,37.75195,-122.16907
53397,37.81124,-122.26701
53400,37.88182,-122.28212
53389,37.77977,-122.22469
53388,37.83487,-122.25223
55592,37.86795,-122.29734
55566,37.77539,-122.22523
55567,37.7568,-122.24912
53415,37.9032,-122.29399
55571,37.76633,-122.17668
53417,37.82984,-122.26814
51713,37.52977,-121.95872
55574,37.93277,-122.32356
53411,37.88123,-122.28893
51721,37.89228,-122.28011
53365,37.86201,-122.28092
55551,37.88033,-122.26942
53366,37.83049,-122.27361
55550,37.92018,-122.31494
53371,37.85536,-122.26866
53356,37.52513,-122.01892
55559,37.82939,-122.26679
58177,37.90319,-122.2779
53361,37.93602,-122.31789
55563,37.75713,-122.24955
53362,37.99102,-122.30603
55532,37.93563,-122.36259
51741,37.83337,-122.29359
53381,37.82789,-122.25661
53382,37.590168,-122.02069
53383,37.87854,-122.26922
53385,37.81029,-122.19833
53386,37.80987,-122.23248
55543,37.758728,-122.25298
58160,37.89945,-122.28672
55545,37.88016,-122.29584
51753,37.51,-121.96125
58162,37.83909,-122.27379
53379,37.80646,-122.26976
58163,37.96469,-122.32605
55641,37.55774,-121.97579
55640,37.78393,-122.22264
55642,37.75561,-122.17974
55637,37.86843,-122.26187
51268,37.80271,-122.21108
55639,37.80013,-122.21632
55638,37.91098,-122.30853
51267,37.78046,-122.2245
55634,37.669918,-122.08691
58133,37.88016,-122.2971
55629,37.86831,-122.26773
55631,37.76173,-122.19265
51256,37.89087,-122.28714
55657,37.965,-122.35383
53708,37.75343,-122.241
55654,37.91957,-122.28691
53711,37.88936,-122.27472
51255,37.64459,-122.10491
55651,37.83011,-122.24764
58155,37.9514,-122.3329
51245,37.51586,-121.96709
53719,37.52077,-121.9563
58099,37.98872,-122.32192
53697,37.83537,-122.27319
51303,37.84256,-122.2332
60037,37.86958,-122.28767
51300,37.51946,-121.96843
55603,37.8702,-122.26771
60032,37.82503,-122.23193
51296,37.85791,-122.24348
51295,37.89154,-122.27744
55599,37.86948,-122.26812
60029,37.86018,-122.26691
58100,37.87884,-122.30364
58114,37.8431,-122.25726
55627,37.77739,-122.22588
55624,37.8103,-122.24669
60022,37.85275,-122.26997
55622,37.95523,-122.33545
53679,37.65413,-122.10483
55621,37.75366,-122.19707
51281,37.832813,-122.221214
60014,37.90093,-122.27723
51277,37.89106,-122.28592
55613,37.80873,-122.2685
55701,37.78789,-122.2212
53788,37.52994,-121.95856
55700,37.84322,-122.29554
51335,37.83962,-122.24217
60009,37.652,-122.10522
60008,37.90215,-122.29811
55696,37.88006,-122.26917
55698,37.90369,-122.27829
58077,37.96903,-122.34197
59989,37.73402,-122.1978
51321,37.89669,-122.28536
53778,37.84599,-122.2964
53781,37.84404,-122.2749
59982,37.89444,-122.27473
59985,37.93501,-122.30801
59986,37.90411,-122.29137
59975,37.83805,-122.22844
59973,37.84127,-122.27423
51365,37.93616,-122.31757
59972,37.8509,-122.27049
58034,37.902107,-122.27657
55673,37.92225,-122.29261
58032,37.83393,-122.29331
53767,37.89306,-122.27461
51357,37.56652,-122.03601
51356,37.91131,-122.30292
55660,37.89389,-122.3073
58036,37.585327,-121.996605
55666,37.79855,-122.21705
59969,37.84028,-122.27421
55665,37.96585,-122.32025
59968,37.92169,-122.29126
59958,37.92754,-122.29627
53743,37.56104,-121.96822
55685,37.76272,-122.20286
59962,37.85288,-122.26957
53744,37.87353,-122.25521
59950,37.80945,-122.20217
59948,37.92951,-122.30006
55677,37.76259,-122.1647
59954,37.56211,-122.26999
55680,37.76073,-122.1905
51344,37.86507,-122.26742
51345,37.9095,-122.30167
59953,37.78159,-122.22378
55762,37.88947,-122.30587
53610,37.54019,-121.9724
51400,37.92495,-122.31798
55769,37.94288,-122.36254
58001,37.88821,-122.29837
55766,37.87057,-122.28159
51398,37.915348,-122.28283
57999,37.87525,-122.25814
58024,37.8094,-122.23576
55779,37.984478,-122.35259
53594,37.53599,-122.0291
53588,37.925518,-122.31925
55774,37.8905,-122.296
55784,37.55096,-122.05075
58019,37.89109,-122.28316
51380,37.8281,-122.25005
53583,37.88075,-122.28357
51383,37.82937,-122.24637
55730,37.54288,-121.97643
55731,37.93821,-122.36335
55726,37.97128,-122.34792
55727,37.95964,-122.33935
51421,37.86075,-122.267166
57966,37.75066,-122.172066
53566,37.83116,-122.25434
57988,37.53356,-121.96792
55755,37.80116,-122.27309
57984,37.83281,-122.21909
57940,37.8423,-122.22915
55822,37.93564,-122.34992
55823,37.87385,-122.26814
53674,37.95992,-122.33878
57933,37.84096,-122.2377
51436,37.80621,-122.27035
51441,37.55136,-122.05483
51444,37.79464,-122.21851
55790,37.97672,-122.32051
51486,37.55918,-122.27072
51487,37.74731,-122.19631
57911,37.881958,-122.282
57912,37.91337,-122.30442
55793,37.98642,-122.35655
55798,37.54585,-122.041046
51492,37.95912,-122.33973
57927,37.79924,-122.274536
55807,37.85412,-122.24856
57926,37.84271,-122.2319
55806,37.85623,-122.24689
55810,37.89039,-122.29588
55815,37.81174,-122.26643
53612,37.62926,-122.10026
57916,37.75418,-122.16426
55812,37.91312,-122.28134
55818,37.76125,-122.16354
55817,37.59169,-122.0036
57852,37.90741,-122.30044
52054,37.93004,-122.30642
52055,37.95635,-122.36705
55868,37.48413,-122.14771
57861,37.8538,-122.23598
57862,37.920578,-122.3097
52046,37.94381,-122.32924
53943,37.74585,-122.196266
55873,37.56761,-122.27817
55875,37.55405,-122.27823
55861,37.85119,-122.29047
55863,37.60021,-122.01713
55864,37.85982,-122.28024
57843,37.8913,-122.27886
53955,37.56096,-121.96881
53954,37.83825,-122.24646
55855,37.95575,-122.33585
57851,37.85422,-122.23667
59799,37.87184,-122.29318
55911,37.88648,-122.29758
55915,37.96649,-122.32818
55903,37.89017,-122.3062
55905,37.51843,-122.25298
52037,37.51951,-121.96816
55892,37.9546,-122.36686
52036,37.51524,-121.95281
55899,37.86861,-122.29418
57872,37.90573,-122.29979
53984,37.82768,-122.23378
55887,37.84901,-122.29226
55891,37.83264,-122.21468
57882,37.90555,-122.29959
53994,37.9511,-122.33246
52121,37.88094,-122.29333
50209,37.84205,-122.22579
59705,37.81085,-122.19657
50210,37.93533,-122.32469
55947,37.84911,-122.25244
55940,37.59731,-122.01785
50207,37.8308,-122.28156
53999,37.79581,-122.21805
55936,37.96686,-122.35023
59698,37.52729,-121.96968
55939,37.52558,-122.00707
50195,37.86202,-122.267
54018,37.75672,-122.18208
55925,37.53465,-121.96204
50191,37.82491,-122.25817
55921,37.5866,-122.02192
57784,37.88838,-122.27227
55922,37.78531,-122.22208
54021,37.86414,-122.28144
57780,37.96568,-122.32026
50178,37.93576,-122.35651
55979,37.86195,-122.26728
57820,37.87252,-122.26831
50186,37.81104,-122.24244
50187,37.64453,-122.10523
54041,37.55618,-121.98035
50182,37.93565,-122.35588
50180,37.93575,-122.35935
50181,37.93565,-122.35777
52077,37.90193,-122.30497
50163,37.75535,-122.24454
54050,37.82968,-122.248
59754,37.52128,-122.01161
50161,37.72782,-122.20139
57807,37.52972,-122.26737
55957,37.92206,-122.31087
50156,37.7774,-122.22607
50171,37.84058,-122.22984
57817,37.83143,-122.25442
52096,37.87991,-122.29892
54055,37.95638,-122.36685
57814,37.82908,-122.2647
50166,37.85806,-122.27988
55949,37.89084,-122.28915
54053,37.82883,-122.24907
55948,37.88987,-122.27266
53814,37.75194,-122.23916
56002,37.888786,-122.305725
56005,37.79851,-122.21683
57724,37.8101,-122.19854
53809,37.86384,-122.28116
56009,37.55645,-121.98035
59899,37.99158,-122.30284
56011,37.87104,-122.25287
53810,37.56341,-121.96438
55983,37.87025,-122.28408
53831,37.55913,-121.97169
57708,37.84087,-122.23728
52199,37.86653,-122.26751
57713,37.88717,-122.27862
57714,37.93597,-122.30929
53827,37.51179,-121.9527
55995,37.55532,-121.97797
56032,37.87148,-122.27265
52144,37.85348,-122.27919
59927,37.9253,-122.3197
57759,37.88033,-122.29622
59926,37.90091,-122.28839
59925,37.91709,-122.28437
57756,37.95864,-122.36492
56036,37.808052,-122.204834
56043,37.8683,-122.26801
56042,37.87008,-122.28207
57762,37.59027,-122.02039
59929,37.83024,-122.2708
56015,37.65622,-122.12518
52159,37.92514,-122.31845
52162,37.51658,-121.96719
52160,37.52172,-122.0119
57752,37.58331,-122.0228
56017,37.63339,-122.07576
56022,37.88481,-122.29705
59943,37.88183,-122.2701
52164,37.51309,-121.9655
56020,37.84118,-122.2237
52169,37.92524,-122.29422
57670,37.56231,-122.27084
52250,37.55554,-121.98251
52256,37.53171,-121.95881
56056,37.98023,-122.30924
57651,37.98644,-122.33737
56053,37.52682,-121.958
52210,37.73191,-122.19877
56097,37.83868,-122.22057
56096,37.8389,-122.22069
56095,37.83755,-122.21939
53902,37.79959,-122.21637
57688,37.96945,-122.34612
56080,37.84004,-122.22163
57689,37.80939,-122.20246
53927,37.78751,-122.2212
57684,37.54126,-122.29147
56119,37.52693,-121.9699
57581,37.75731,-122.24875
57587,37.90273,-122.29548
56109,37.9677,-122.34313
51804,37.83295,-122.21899
56113,37.84105,-122.23077
56134,37.56358,-121.9645
59509,37.90497,-122.27848
57602,37.83903,-122.27394
59514,37.8351,-122.21644
56139,37.84213,-122.22937
57601,37.87169,-122.272766
59501,37.83518,-122.2167
59556,37.90381,-122.29877
59563,37.84271,-122.23126
54243,37.56359,-122.27829
57619,37.54827,-121.9874
59549,37.82663,-122.25288
56140,37.839127,-122.22833
57620,37.58857,-122.00014
56143,37.97504,-122.35163
57622,37.83007,-122.2851
56164,37.97871,-122.35298
57629,37.89905,-122.27732
51766,37.66394,-122.08777
56167,37.98042,-122.31549
59545,37.90371,-122.29884
54232,37.82833,-122.24999
56185,37.83019,-122.23503
56177,37.95865,-122.36255
59454,37.97634,-122.31956
54276,37.56884,-122.03405
51866,37.92952,-122.34754
54256,37.55515,-121.97813
56201,37.53185,-121.96939
51865,37.8093,-122.24085
57534,37.83838,-122.2283
54254,37.98234,-122.31433
56196,37.83917,-122.22827
56197,37.8397,-122.22914
59443,37.52204,-121.9691
56190,37.83025,-122.23521
59439,37.8285,-122.261
59437,37.79656,-122.27593
57555,37.74972,-122.17393
51845,37.88822,-122.27609
56215,37.532413,-121.96866
59495,37.90138,-122.3075
56208,37.82635,-122.23305
56211,37.90757,-122.30066
56204,37.50081,-121.97218
57559,37.82818,-122.25894
54288,37.92546,-122.33367
56232,37.8492,-122.25258
54296,37.99317,-122.35449
51825,37.92169,-122.29109
54298,37.85066,-122.27083
51820,37.65434,-122.13204
59644,37.87543,-122.29436
54084,37.95766,-122.33886
56243,37.96178,-122.35607
59654,37.84209,-122.22564
51942,37.52098,-122.0096
51944,37.8712,-122.27513
56254,37.84013,-122.22178
57476,37.90098,-122.27691
59632,37.83012,-122.27126
59636,37.88625,-122.27189
51924,37.89739,-122.27633
57474,37.55611,-122.275
59640,37.90235,-122.30353
56269,37.97675,-122.31348
54121,37.53614,-122.0289
56273,37.52513,-121.95789
57499,37.9535,-122.33385
54110,37.96781,-122.34771
54100,37.83078,-122.23682
56286,37.82887,-122.23443
56290,37.82864,-122.23408
56294,37.5747,-122.02867
57505,37.9365,-122.35376
56296,37.57612,-121.97138
54099,37.65248,-122.11006
57400,37.8986,-122.28565
56304,37.56582,-121.96164
57401,37.91273,-122.28138
54149,37.62344,-122.0753
59595,37.8364,-122.25102
59593,37.95888,-122.35707
56310,37.76708,-122.1756
56311,37.92049,-122.30976
59589,37.8815,-122.29106
59567,37.91892,-122.30854
59566,37.81398,-122.26501
57414,37.83978,-122.24208
59565,37.99938,-122.3524
57409,37.82932,-122.24665
54124,37.52342,-122.01514
54185,37.51944,-121.9553
51966,37.89134,-122.28173
59614,37.84598,-122.27325
56344,37.88859,-122.27248
54177,37.90698,-122.27948
59622,37.85893,-122.26736
56355,37.96234,-122.32592
59597,37.75754,-122.18384
59599,37.869263,-122.2551
57443,37.75368,-122.16534
59610,37.8296,-122.26804
54157,37.59554,-122.01848
